text,label
ການລົງທຶນທີ່ປາສະຈາກບັນຫາອາຊະຍາກຳໃຫ້ໄດ້ຢ່າງແທ້ຈິງ ທັງນີ້ແກັ່ງອາຊະຍາກຳ ຈີນ ຖືເປັນແກັ່ງອາຊະຍາກອນທີ່ຖືກຈັບກຸມໃນລາວຫຼາຍທີ່ສຸດນັບແຕ່ປີ 2018 ເປັນຕົ້ນມາໂດຍຜະ ແນກປ້ອງກັນຄວາມສະຫງົບແຂວງບໍ່ແກ້ວ,Laos
"ຫຼວງນໍ້າທາ ໄດ້ສົ່ງຕົວຊາວ ຈີນ ໃຫ້ກັບຕຳຫຼວດຈີນທີ່ແຂວງຢຸ່ນໜານຫຼາຍກວ່າ 1,000 ຄົນທີ່ພົວພັນກັບແກັ່ງຄ້າຢາເສບຕິດ-ຄ້າມະນຸດ",Laos
ແກັ່ງການພະນັນອອນໄລນ໌ ແລະ ຟອກເງິນຂ້າມຊາດ ຊຶ່ງເຮັດໃຫ້ລັດຖະບານ ລາວ ຕ້ອງນຳໃຊ້ງົບປະມານເຂົ້າໃນການປ້ອງກັນຊາດ ແລະ ປ້ອງກັນຄວາມສະຫງົບດັ່ງກ່າວນີ້ຫຼາຍກວ່າງົບປະມານທີ່ນຳໃຊ້ເພື່ອພັດ,Laos
ເຈົ້າໜ້າທີ່ຂັ້ນສູງໃນກົມການຄ້າ ກະຊວງອຸດສາຫະກໍາ ແລະການຄ້າເປີດເຜີຍວ່າ ນາຍົກລັດຖະມົນຕີໄດ້ມີຄໍາສັ່ງແຕ່ງຕັ້ງຄະນະຊີ້ນໍາວຽກງານການຄຸ້ມຄອງລາຄາສິນຄ້າໃນທົ່ວປະເທດລາວເມື່ອບໍ່ດົນມານີ້ ພາຍໃຕ້ເປົ້າໝາຍເພື່ອໃຫ້ດໍາເນີນການກວດກາ,Laos
"ຄວບຄຸມບໍ່ໃຫ້ເກີດການສວຍໂອກາດປັບລາຄາສິນຄ້າຂຶ້ນຕາມໃຈຕົນເອງ ຂອງບັນດາຜູ້ປະກອບກິດຈະການການຄ້າດ້ວຍ 8 ດ້ານດ້ວຍກັນຄື ອຸດສາຫະກໍາ-ຫັດຖະກໍາ, ກະສິກໍາ-ປ່າໄມ້, ສາທາລະນະສຸກ",Laos
ທ່ານ ​ຄໍ​າແພງ ໄຊ​ສົມ​ແພງ ລັດ​ຖະ​ມົນ​ຕີ​ກະ​ຊວງ​ອຸດ​ສາ​ຫະ​ກໍ​າ ແລະ ການ​ຄ້າ (ອ​ຄ) ໄດ້​ຖະ​ແຫຼງ​ຕໍ່​ສື່ມວນ​ຊົນ​ເມື່ອ​ວັນ​ທີ 10 ພຶດ​ສະ​ພາ 2022 ທີ່​ກະ​ຊວງ ອ​ຄ ໃຫ້​ຮູ້​ວ່າ:,Laos
ນໍ້າມັນແພງ! ນໍ້າມັນຂາດປໍ້າ ເກີດຈາກຫຼາຍປັດໄຈ ແຕ່ລັດຖະບານເຮັດທຸກວິທີທາງເພື່ອຊ່ວຍເຫຼືອປະຊາຊົນ.,Laos
ເໜັງຕີງຂຶ້ນສູງ. ຕໍ່​ບັນ​ຫາ​ດັ່ງ​ກ່າວ​ນັ້ນ ໄດ້ສົ່ງຜົນກະ​ທົບໂດຍກົງເຮັດໃຫ້ລາຄາຂາຍຍ່ອຍນ້ຳມັນເຊື້ອໄຟພາຍໃນປະເທດເຮົາປັບຂຶ້ນເປັນເງົາຕາມໂຕ ຊຶ່ງການປັບລາຄາໃນຄັ້ງວັນທີ 30 ເມສາ 2022 ທີ່ຜ່ານມາ ແມ່ນມີຄວາມຈຳເປັນເພື່ອເຮັດໃຫ້ລາຄາປັບປ່ຽນທັນຕາມສະພາບການ.,Laos
ແຕ່ດ້ວຍປັດໄຈພາຍນອກ ຄຽງຄູ່ກັບບັນຫາ​ອັດ​ຕາ​ແລກ​ປ່ຽນ​ເງິນ​ຕາ​ຕ່າງ​ປະ​ເທດ​ ມີ​ສ່ວນ​ຜິດ​ດ່ຽງສູງລະ​ຫວ່າງ​ທະ​ນາ​ຄານ​ທຸ​ລະ​ກິດ ກັບຮ້ານ​ແລກ​ປ່ຽນ​ເງິນຕາ,Laos
ການ​ປະ​ຕິ​ບັດ​ມາດ​ຕະ​ການຄວບ​ຄຸມ ແລະ ປ້ອງ​ກັນການ​ແຜ່ລະບາດຂອງພະຍາດ COVID-19 ທີ່​​ຕ້ອງເພີ່ມ​ຂັ້ນ​ຕອນ ແລະ ເພີ່ມລາຍ​ຈ່າຍ​​ຂອງ​ຜູ້​ປະ​ກອບ​ການ​,Laos
"ຮັດ​ໃຫ້​ຫຼາຍ​ບໍ​ລິ​ສັດ​​ຕົກຢູ່​ໃນ​ສະພາບ​ຂາດ​ທຶນ ແລະ ບໍ່​ສາ​ມາດ​ນຳ​ເຂົ້າ​ນ້ຳ​ມັນ​ເຊື້ອ​ໄຟ​ມາ​ຮັບ​ໃຊ້​ສັງ​ຄົມ​​ໄດ້ຢ່າງ​ທົ່ວ​ເຖິງ. ອີກ​ດ້ານ​ໜຶ່ງ,",Laos
"ຫັນ​ວ່າມີ​ບາງ​ບໍ​ລິ​ສັດ​​ທີ່ມີ​ການ​ເຄື່ອນ​ໄຫວ​ບໍ່​ຖືກ​ຕ້ອງ, ໂດຍ​ສະ​ເພາະແມ່ນ​ປ້ຳ​ບໍ​ລິ​ການ​ນ້ຳ​ມັນເຊື້ອໄຟ ຈຳ​ນວນ​ໜຶ່ງ ມີ​ການ​ລັກ​ລອບຊື້​ນ້ຳ​ມັນ​ຈາກ​ພາກ​ສ່ວນ​ອື່ນ​ມາ​ລົງ​ປ້ຳ​, ...",Laos
ແຂ່ງຂັນກິລານັກຮຽນທົ່ວແຂວງສະຫວັນນະເຂດ ປະຈຳເຂດ 6 ເພື່ອກະກຽມເຂົ້າຮ່ວມງານມະຫະກໍາກິລາແຫ່ງຊາດ ຄັ້ງທີ XI ພິທີເປີດງານແຂ່ງຂັນກິລານັກຮຽນສາມັນທົ່ວແຂວງ,Laos
"ສະຫວັນນະເຂດ ປະຈໍາເຂດ 6 ສົກຮຽນ 2021-2022 ໄດ້ຈັດຂຶ້ນເມື່ອບໍ່ດົນມານີ້ ທີ່ສະໜາມກິລາແຂວງ (ຫຼັກ4) ງານແຂ່ງຂັນກິລາຄັ້ງນີ້,",Laos
"ຈັດຂຶ້ນເພື່ອສ້າງຄວາມສາມັກຄີມິດຕະພາບ ແລະ ພັດທະນາເຍົາວະຊົນ-ຊາວໜຸ່ມທາງດ້ານແນວຄິດ ແລະ ສຸຂະພາບໃຫ້ມີນໍ້າໃຈຮັກຊາດ, ເປັນເຈົ້າຕົນເອງ, ສ້າງຄວາມຟົດຟື້ນ",Laos
"ນໍາເອົາການກິລາເປັນກິດຈະກໍາສົ່ງເສີມພະລັງຂອງຄົນຮຸ່ນໜຸ່ມ, ໃຫ້ເຊື່ອມສານຈິດໃຈແຫ່ງຄວາມສາມັັກຄີ, ມິດຕະພາບ, ເພື່ອສຸຂະພາບ. (ທ່ານ ແກ່ນຕາ ສຸວົງເດືອນ) ແລະ ເພື່ອຄັດເລືອກເອົານັກກິລາທີ່ດີເດັ່ນຂອງແຕ່ລະເມືອງໃນ 14 ຕົວເມືອງ",Laos
1 ນະຄອນ ເພື່ອກະກຽມເຂົ້າຮ່ວມງານມະຫະກໍາກິລາແຫ່ງຊາດ ຄັ້ງທີ XI ທີ່ແຂວງຊຽງຂວາງເປັນເຈົ້າພາບ ແລະ ງານແຂ່ງຂັນກິລານັກຮຽນມັດ ທະຍົມສຶກສາທົ່ວປະເທດ ຄັ້ງທີ VII ທີ່ແຂວງສາລະວັນເປັນເຈົ້າພາບ.,Laos
ຄາດວ່າພາຍໃນເດືອນພະຈິກ ຫາເດືອນທັນວາ 2022 ຈະມີການກະກຽມຕົວນັກກິລາເຂົ້າຮ່ວມງານແຂ່ງ ຂັນກິລາແຫ່ງຊາດ. (ທ່ານ ສົມສິດ ຫວັນນະບົວທອງ) ຂ່າວ: ສະຫວັນນະເຂດ,Laos
"ວັນທີ 9 ພຶດສະພາ 2022, ຫວຽດນາມ ​​ເປີດສູນສື່ມວນຊົນ (MPC) ແລະ ສູນໂທລະພາບ ສາກົນ (IBC) ຂອງງານມະຫາກຳ ກິລາ ອາຊີ ຕາເວັນອອກ ສ່ຽງໃຕ້ ຄັ້ງທີ 31",Laos
"ຢ່າງເປັນທາງການ ຢູ່ສູນກອງປະຊຸມ ແຫ່ງຊາດ ນະຄອນຫລວງ ຮ່າໂນ້ຍ.​ ໂດຍສູນສື່ມວນຊົນ ດັ່ງກ່າວ ຈະຮັບໜ້າທີ່ ສ້າງທຸກເງື່ອນ ໄຂສະດວກ ເພື່ອໃຫ້ ພະນັກງານ,",Laos
"ນັກຂ່າວ ເຮັດວຽກຢູ່ SEA Games 31 ຄື: ສະໜອງ, ໜູນຊ່ວຍ ບັນດາການບໍລິການ ຮັບໃຊ້ການໃຫ້ຂ່າວຂອງນັກຂ່າວ; ລະບົບ ເຕັກໂນໂລຊີ ຂໍ້ມູນ ຂ່າວສານ ຂຸດຄົ້ນ ແລະ ສົ່ງຂ່າວ,",Laos
ການຖິ້ມຂີ້ເຫຍື້ອຍຊະຊາຍຕາມແຄມທາງເປັນປັນຫາໜ້າຫ່ວງ ວອນທຸກພາກສ່ວນຄວນຮ່ວມມືກັນແກ້ໄຂຢ່່າງຈິງຈັງ. ການຖິ້ມຂີ້ເຫຍື້ອແຄມທາງຫຼວງເລກທີ 13 ໃຕ້ ກາຍເປັນ,Laos
ບັນຫາທີ່ຄວນເອົາໃຈໃສ່ຢ່າງຮີບດ່ວນ ຖ້າພວກເຮົາບໍ່ ຢາກເຫັນແຕ່ຖົງຢາງ ກະຕຸກປລາສຕິກຢັ່ງຢາຍປານກອງຂີ້ເຫຍື້ອຢູ່ຕາມສອງຟາກທາງແຕ່ເຫນືອຮອດໃຕ້,Laos
ການສົ່ງເສີມການທ່ອງທ່ຽວຂອງລັດຖະບານທີ່ຖືເປັນບູລິມະສິດນັ້ນ ກໍຄົງສ້າງຄວາມຜິດຫວັງ ບໍ່ຫນ້ອຍເມື່ອນັກທ່ອງທ່ຽວເດີນທາງດ້ວຍລົດຕາມເສັ້ນທາງ ແລ້ວເຫັນກອງຂີ້ເຫຍື້ອຖົງຢາງ,Laos
ແລະ ກະຕຸກ ປລາສຕິກຢັ່ງຢາຍຕາມເສັ້ນທາງ ເຊິ່ງບໍ່ແມ່ນສິ່ງທີ່ເຂົາເຈົ້າປາຖະຫນາຢາກເຫັນເມື່ອມາຢ້ຽມຢາມພວກເຮົາ ບໍ່ຕ່າງຫຍັງກັບວ່າ ເຮົາເຊີນແຂກມາບ້ານ ແຕ່ເຮືອນບໍ່ມ້ຽນມັດ. ການຖິ້ມຂີ້ເຫຍື້ອຊະຊາຍນີ້ ແມ່ນເກີດຂຶ້ນໄດ້ແນວໃດ?,Laos
ແລ້ວເຮົາສາມາດເຮັດຫຍັງໄດ້ແດ່? ຜ່ານມາມີບົດສໍາຫຼວດຫຼາຍສະບັບຂອງທາງພາກລັດ ແລະ ອົງການພັດທະນາຕ່າງໆ ສາມາດສະຫຼຸບໄດ້ວ່າ ສາເຫດຂອງການຖິ້ມຂີ້ເຫຍື້ອຊະຊາຍນັ້ນ ແມ່ນຂາດການບໍລິການ ການເກັບຂີ້ເຫຍື້ອຢ່າງທົ່ວເຖິງ ຕົວຢ່າງ,Laos
"ຢູ່ ນະຄອນຫຼວງວຽງຈັນ ການບໍລິການເກັບຂີ້ເຫຍື້ອກວມເອົາບໍ່ຮອດ 60% ຂອງພື້ນທີ່ ຫຼື ທົ່ວເຖິງແລ້ວ ປະຊາຊົນບໍ່ສາມາດ ຫຼື ບໍ່ຢາກຈ່າຍຍ້ອນຄ່າບໍລິການຂ້ອນຂ້າງສູງ, ຄວາມມັກງ່າຍ ແລະຂາດຈິດສໍານຶກຂອງປະຊາຊົນບາງກຸ່ມ ກໍແມ່ນສາເຫດຕົ້ນຕໍ່ ແລະ",Laos
ຍັງມີສາເຫດອື່ນໆ. ພວກເຮົາຄວນເຮັດແນວໃດ ເພື່ອແກ້ໄຂບັນຫານີ້? ການເລີ່ມຕົ້ນຈາກການ ປູກຝັງຈິດສໍານຶກ ຄຽງຄູ່ກັບການບັງໃຊ້ກົດລະບຽບກົດຫມາຍທີ່ກ່ຽວຂ້ອງ ເຊັ່ນ ການປັບໃຫມຜູ້ຖິ້ມຂີ້ເຫຍື້ອຊະຊາຍທີ່ທາງ ນະຄອນຫຼວງວຽງຈັນໄດ້ຈັດຕັ້ງປະຕິດນັ້ນກໍ,Laos
ເຫັນເປັນແບບຢ່າງທີ່ດີ. ການເພີ່ມການບໍລິການເກັບຂີ້ເຫຍື້ອ ຢ່າງທົ່ວເຖິງນັ້ນກໍແມ່ນວຽກງານສໍາຄັນຂອງລັດຖະບານທີ່ຈະຕ້ອງພິຈາລະນາໃນການລົງທຶນຫຼາຍຂຶ້ນ,Laos
ເມື່ອພວກເຮົາບໍ່ໃຫ້ປະຊາຊົນຖິ້ມຊະຊາຍ ຫຼື ຈູດຂີ້ເຫຍື້ອນັ້ນ ກໍຈະສາມາດເຮັດໄດ້ໃນເມື່ອທີ່ທາງພາກສ່ວນທີ່ກ່ຽວຂ້ອງສາມາດຕອບສະຫນອງການບໍລິການເກັບມ້ຽນຂີ້ເຫຍື້ອຢ່າງທົ່ວເຖິງ ຖ້າບໍ່ດັ່ງນັ້ນປະຊາຊົນກໍ່ບໍ່ມີທາງເລືອກ ...,Laos
"ບໍລິສັດ ລ້ານຊ້າງ ມິເນໂຣນ ລິມິເຕັດ (ລຊມລ) ໄດ້ມອບອາກອນກຳໄລຈຳນວນ 13,3 ລ້ານກວ່າໂດລາ ຈາກການຜະລິດຄຳ ແລະ ທອງ ໃນສົກປີ 2021",Laos
"ຊຶ່ງລວມເປັນລາຍຮັບທັງໝົດທີ່ໄດ້ມອບໃຫ້ແກ່ລັດຖະບານລາວ ໃນສົກປີ 2021 ຈໍານວນ 40,84 ລ້ານກວ່າໂດລາ (ໃນນັ້ນລວມມີ ອາກອນກຳໄລ, ຄ່າຊັບພະຍາກອນແຮ່ທາດ, ເງິນປັນຜົນ, ແລະ ພັນທະອື່ນໆ).",Laos
ພິທີດັ່ງກ່າວໄດ້ຈັດຂຶ້ນໃນວັນທີ 5 ພຶດສະພາ ຜ່ານມາ ທີ່ກົມສ່ວຍສາອາກອນ ກະຊວງການເງິນ. ທ່ານ ສະໝານ ອະເນກາ ໄດ້ກ່າວວ່າ: “ບໍລິສັດ ລຊມລ ໃນຖານະທີ່ເປັນຄູ່ຮ່ວມງານທີ່,Laos
"ຍາວນານ ທັງເປັນຜູ້ເສຍອາກອນລາຍໃຫຍ່ ໃຫ້ແກ່ ສປປ ລາວ. ໂຄງການຄຳ-ທອງ ເຊໂປນ ຍັງຈະສືບຕໍ່ຂະຫຍາຍຕົວ, ໃນຖານະທີ່ເປັນວິສາຫະກິດຂຸດຄົ້ນບໍ່ແຮ່ໃນ ສປປ ລາວ ທີ່ໄດ້ຮັບການຢັ້ງຢືນກຽດຕິສັກໃນລະດັບ A (+) ຕະຫຼອດມາ ຈາກກະຊວງ",Laos
"ພະລັງງານ ແລະ ບໍ່ແຮ່, ໂຄງການຄຳ-ທອງ ເຊໂປນ ກຳລັງດໍາເນີນການສ້າງອຸໂມງສຳຫຼວດບໍ່ແຮ່ໃຕ້ດິນ ແບບມືອາຊີບທີ່ທັນສະໄໝແຫ່ງທຳອິດ ໃນ ...",Laos
"ແຈ້ງການ ຈາກຫ້ອງວ່າການສໍານັກງານນາຍົກລັດຖະມົນຕີເລກທີ 627 /ຫສນຍ ນະຄອນຫຼວງວຽງຈັນ, ວັນທີ07. 5.2022 ເລື່ອງ:",Laos
ທິດຊີ້ນໍາກ່ຽວກັບມາດຕະການໃນການເຂົ້າ-ອອກ ສປປ ລາວ ແລະ ມາດຕະການຜ່ອນຜັນພາຍໃນ່ ປະເທດ ໃນໄລຍະມີການລະບາດຂອງພະຍາດໂຄວິດ-19 ຫ້ອງວ່າການສໍານັກງານນາຍົກລັດຖະມົນຕີ ຂໍຖືເປັນກຽດແຈ້ງ,Laos
