text,label
တာ၊ သတင္းလြတ္လပ္ခြင့္ကို ပိုမိုဖိႏွိပ္ခ်ဳပ္ခ်ယ္လုပ္ေဆာင္ခဲ့သလို ျမန္မာသတင္းမီဒီယာေကာင္စီကိုလည္း စစ္ေကာင္စီဩဇာခံ သတင္း,Myanmar
စစ်ကိုင်းတိုင်း၊ မင်းကင်းမြို့နယ်မှာ မေ ၁၁ ရက် ညနေ ၄ နာရီလောက်က ပြည်သူပိုင် နွားတွေကို လာရောက်ခိုးယူခဲ့တဲ့ ပျူစောထီးအဖွဲ့ကို,Myanmar
ပြည်သူ့ကာကွယ်ရေးအဖွဲ့က လိုက်လံတိုက်ခိုက်ခဲ့တယ်လို့ ဒေသခံတွေက ပြောပါတယ်။,Myanmar
မင်းကင်းမြို့နယ် တောင်လက်ဒေသ ကူလဲကျေးရွာမှ ပျူစောထီးအဖွဲ့ဟာ အထက် စသာရွာအနီးရှိ ရွာသားတွေရဲ့နွား ၂ ကောင်ကို ခိုး,Myanmar
ယူသွားတာကြောင့် ဒေသခံပြည်သူ့ကာကွယ်ရေးတပ်ဖွဲ့က လိုက်လံတိုက်ခိုက်ခဲ့ရာကနေ တိုက်ပွဲဖြစ်ပွားခဲ့တာလို့ ဆိုပါတယ်,Myanmar
ဒီတိုက်ခိုက်မှုအတွင်း ပျူစောထီး တယောက် သေဆုံးခဲ့သလို ခိုးယူသွားခံရတဲ့ နွားတကောင်းလည်း သေဆုံးခဲ့ပြီး ပြည်သူ့ကာကွယ်ရေ,Myanmar
ဘက်ကတော့ ထိခိုက်မှုမရှိခဲ့ဘူးလို့ တိုက်ခိုက်ရေးမှာ ပါဝင်သူတစ်ဦးက ပြောပါတယ်။,Myanmar
ဒါ့အပြင် မင်းကင်းမြို့နယ်မှာ မေ ၁၀ ရက်နေ့ကလည်း တောင်တွင်းဒေသ ကျော်ရွာကျေးရွာမှာ တပ်စွဲနေထိုင်တဲ့ စစ်ကောင်စီအဖွဲ့ကို,Myanmar
ပူးပေါင်းအဖွဲ့တွေက တိုက်ခိုက်ခဲ့တာတွေရှိခဲ့သလို ဒီမနက်ပိုင်း ၅ နာရီလောက်မှာလည်း စစ်ကောင်စီတပ်နဲ့ PDF ပူးပေါင်းအဖွဲ့တို့ တိုက်ပွဲ,Myanmar
ကနီ၊ ယင်းမာပင်၊ တောင်တွင်းဒေသ (ပကဖ)အဖွဲ့တို့က ပူးပေါင်းတိုက်ခိုက်ခဲ့တာဖြစ်ပြီး စစ်ကောင်စီဘက်က ထိခိုက်မှုအခြေအနေကို မ,Myanmar
သိရသေးဘဲ PDF အဖွဲ့ဘက်ကတော့ ယင်းမာပင် ရွှေတြိဂံအဖွဲ့မှ ရဲဘော် ၂ ယောက် (မစိုးရိမ်ရ)ဒဏ်ရာ ရရှိခဲ့တယ်လို့ ပြောပါတယ်။,Myanmar
ဖိလစ်ပိုင်အာဏာရှင်ဟောင်းမားကို့စ်ရဲ့ သား ဖာဒီနန် ဘုံဘုံမားကို့စ် ဂျုနီယာဟာ အခုကျင်းပ,Myanmar
နေတဲ့ ဖိလစ်ပိုင် သမ္မတရွေးကောက်ပွဲမှာ အပြတ်အသတ်အနိုင်ရဖို့ အခြေအနေရှိနေပြီဆိုတာ,Myanmar
အသက် ၆၄နှစ်ရှိပြီဖြစ်တဲ့ အထက်လွှတ်တော်အမတ် ဘုံဘုံက အခုအချိန်အထိ မဲ ၅၆% နဲ့,Myanmar
းဆောင်နေပြီး ပြိုင်ဘက် လီနီရောဘတ်ဒိုကမဲ ၂၈ %သာရရှိထားပါတယ်။ နာမည်ကျော် လူထု,Myanmar
တော်လှန်ရေးကြောင့် သမ္မတရာထူးကနေ သူ့အဖေ ဖြုတ်ချခံရပြီးနောက်ပိုင်း ၃၆ နှစ်အကြာမှ,Myanmar
သူ့ရဲ့ မဲဆွယ်စည်းရုံးရေးမှာ သတင်းမှားတွေသုံးပြီး နိုင်အောင် လုပ်ခဲ့တယ်ဆိုတဲ့ စွပ်စွဲချက်တွေ,Myanmar
မဲပေးတဲ့သူ အရေအတွက်ကလည်း အရင်ရွေးကောက်ပွဲထက် ပိုများတယ်လို့ သိရပြီး တရားမျှ,Myanmar
တမှုရှိဖို့လည်း စီစဉ်ထားတယ်လို့ ဆိုပါတယ်။ မဲရုံတစ်ရုံအနီးမှာ လူသုံးဦး ပစ်ခတ်မှု တစ်ခုဖြစ်,Myanmar
ခဲ့ပေမယ့် တနိုင်ငံလုံးအနေနဲ့ အခြေအနေအေးအေးဆေးဆေးရှိခဲ့တယ်လို့ တာ၀န်ရှိတဲ့ သူတွေ,Myanmar
ဒါပေမယ့် မဲရုံတွေမှာ ပျက်နေတဲ့ စက်တွေနဲ့ မဲ၀ယ်တယ်လို့ စွပ်စွဲဖော်ပြထားတဲ့ ဗီဒီယိုတွေနဲ့,Myanmar
ပတ်သက်ပြီး တော့မေးခွန်းထုတ်စရာတွေ ရှိနေသေးတယ်လို့ မနီလာမြို့က ဘီဘီစီ,Myanmar
ရွေးကောက်ပွဲအကြို သဘောထားစစ်တမ်းတွေအရဆိုရင်လည်း မစ္စတာမားကို့စ်ဂျူနီယာက သူနဲ့,Myanmar
အနီးကပ်ဆုံး ပြိုင်ဘက် မစ္စရိုဘရီဒိုထက် ရာခိုင်နှုန်းများစွာ အသာရထားပါတယ်။,Myanmar
ဒီရလဒ်က သူ့ဖခင်ရဲ့ အုပ်ချုပ်မှုဟာ အကျင့်ပျက်ခြစားမှုတွေနဲ့ ဆင်းရဲမွဲတေမှုတို့ကို ဖယ်ရှားပေး,Myanmar
"ခဲ့တဲ့ ဖိလစ်ပိုင်နိုင်ငံရဲ့ ""ရွှေခေတ်""လို့ ဘုံဘုံမားကို့စ်က တစိုက်မတ်မတ် ပုံဖော် ဖော်ပြခဲ့တဲ့ ရလဒ်ဖြစ်တယ်လို့ ဝေဖန်သူတွေကတော့ ပြောနေပါတယ်။",Myanmar
သူ့ ဖခင် ဖာဒီနန်မားကို့စ်ဟာ ၁၉၆၅ ခုနှစ်မှာ သမ္မတဖြစ်လာပြီး ၁၉၇၂ ခုနှစ်မှာ စစ်အုပ်ချုပ်ရေး ချမှတ်ခဲ့ကာ ထောင်ချီတဲ့ သဘောထားကွဲလွဲသူ,Myanmar
တွေနဲ့ ဝေဖန်ရေးသမားတွေကို ထောင်ချတာတွ၊ ဖမ်းဆီးသတ်ဖြတ်တာတွေလုပ်ခဲ့တဲ့ ရက်စက် ကြမ်းကြုတ်တဲ့ အစိုးရကို ဦးဆောင်ခဲ့သူဖြစ်ပါတယ်။,Myanmar
၁၉၈၉ ခုနှစ်မှာ ကွယ်လွန်ခဲ့တဲ့ မားကို့စ်နဲ့သူ့ ဇနီးသည် အီမယ်လ်ဒါတို့ဟာ ဖိလစ်ပိုင်နိုင်ငံပိုင် ဘဏ္ဍာငွေ ခန့်မှန်းခြေ အမေရိက,Myanmar
န်ဒေါ်လာ ၁၀ ဘီလျံခိုးယူခဲ့ပြီး အကျင့်ပျက်ခြစားမှုနဲ့ပတ်သက်လို့ ကျော်ကြားတဲ့ ဥပမာပြစရာတွေ ဖြစ်ခဲ့ပါတယ်။,Myanmar
ျမန္မာနိုင္ငံနဲ႔ပတ္သက္တဲ့ သတင္းမွန္ေတြသိခ်င္ရင္ သူတို႔ကိုပဲ ဆက္သြယ္ဖို႔ စစ္ေကာင္စီက ဖြဲ႕စည္းေပးထားတဲ့ ျမန္မာနိုင္ငံ သတင္းမီ,Myanmar
ဒီယာေကာင္စီ ဥကၠ႒က ကမၻာ့သတင္းမီဒီယာေကာင္စီ အ​ေထြေထြညီလာခံမွာ ေျပာပါတယ္။,Myanmar
ကင္ညာနိုင္ငံမွာ ေမ ၃ ရက္ကစလို႔ ၆ ရက္ၾကာ က်င္းပခဲ့တဲ့ ညီလာခံမွာ စစ္ေကာင္ဩဇာခံ မီဒီယာေကာင္စီ ဥကၠ႒ျဖစ္သူ ျမင္းမူေမာင္နို,Myanmar
င္မိုးက ေျပာခဲ့တာလို႔ စစ္ေကာင္စီျပန္ၾကားေရးက သတင္းထုတ္ျပန္ပါတယ္။,Myanmar
ျမန္မာနိုင္ငံမွာျဖစ္ေနတဲ့ အေျခအေနေတြရဲ့ အရင္းခံအေၾကာင္းေတြ၊ လက္ရွိအစိုးရရဲ့ စစ္မွန္တဲ့ ဒီမိုကေရစီနိုင္ငံ တည္ေဆာက္ေ,Myanmar
ရးအတြက္ ဖြဲ႕စည္းပုံအေျခခံဥပေဒေတြနဲ႔အညီ ေဆာင္ရြက္ေနတာေတြ၊ ျပည္တြင္းျပည္ပ သတင္းမီဒီယာတခ်ိဳ႕ရဲ့ သတ,Myanmar
င္းတု သတင္းမွားေတြေၾကာင့္ ျဖစ္ခဲ့တာေတြကို ျမန္မာနိုင္ငံက တင္သြင္းတဲ့အစီရင္ခံစာမွာ ထည့္သြင္းေျပာခဲ့တယ္လို႔ ဆိုပါ,Myanmar
စစ္ေကာင္စီခန႔္ ျမန္မာနိုင္ငံ သတင္းမီဒီယာေကာင္စီ ဥကၠ႒က အဆိုပါအစည္းအေဝးမွာ ျမန္မာနိုင္ငံနဲ႔ ပတ္သက္တဲ့ သတင္းမွန္ေတြ သိ,Myanmar
ခ်င္ရင္ သူတို႔ကိုပဲ ဆက္သြယ္ဖို႔ ေျပာဆိုတာနဲ႔ ပတ္သက္ၿပီး နိုင္ငံတကာျမန္မာ့သတင္းအဖြဲ႕ (ဘီအန္အိုင္) ရဲ့ မူဝါဒေရးရာေကာ္မတီ,Myanmar
မန္မာနိုင္ငံမွာ စစ္တပ္က အာဏာသိမ္းလိုက္ၿပီးကတည္းက တႏွစ္နဲ႔ ေလးလအေတာအတြင္းမွာ ျဖစ္ပ်က္ေနတဲ့ နိုင္ငံေရးအေျခအေ,Myanmar
နေတြ၊ စစ္ေရးအေျခအေနေတြ၊ ျပည္သူလူထု အသက္အိုးအိမ္လုံျခဳံမွုေတြကို တကယ္ေဖာ္ထုတ္အသိေပးေနတာက စစ္ေကာင္စီ လ,Myanmar
က္ေအာက္က မဟုတ္တဲ့ သတင္းဌာနေတြနဲ႔ သတင္းသမားေတြပါ။ ျမန္မာသတင္းမီဒီယာေကာင္စီထံမွာ သတင္းအမွန္ဆိုတာ ရွိမွ,Myanmar
လည္း မဟုတ္သလို ေျပာလည္း မေျပာနိုင္ပါဘူး။ ဘာလို႔လဲဆိုရင္ မ်က္ေမွာက္ကာလ ျမန္မာနိုင္ငံထဲမွာ သတင္းစာရွင္းလင္းပြဲ,Myanmar
"သန့်ရှင်းပြီး ထိရောက်တဲ့ အစိုးရတစ်ရပ်ဖွဲ့စည်းပေးမယ်ဆိုတဲ့ ကတိနဲ့ သမ္မတ အရွေးခံခဲ့တဲ့ မစ္စရော် ဘရီဒိုကတော့ သူမ၏ ""ပန်းရောင်တော်လှန်ရေး"" ချီတက်ပွဲတွေလုပ်ပြီး လူတွေကို ဆွဲ",Myanmar
မွာ ေျမျပင္နယ္ေျမေတြမွာ ျဖစ္ပ်က္ေနေသာ မွန္ကန္တဲ့၊ ခိုင္လုံတဲ့ သတင္းေတြ၊ ႐ုပ္ပုံေတြ မရနိုင္ပါဘူး” လို႔ နန္းေဖာ့ေဂက,Myanmar
ရင်ဆိုင်ရနိုင်တဲ့ အခြေအတင်စကားရည်လုပွဲမျိုးတွေကိုလည်း ရှောင်ရှားခဲ့တယ်လို့ ဝေဖန်သူတွေက ထောက်ပြကြပါတယ်။,Myanmar
သူက ပေါ့ပ်ဂီတ၊ ဟာသနှင့် အကတွေ ပါဝင်ထည့်သွင်းထားတဲ့ လူထုစုဝေးပွဲတွေကို ကျင်းပခဲ့ပြီး တက်ရောက်သူတွေကိုလည်း လက်ပတ်နဲ့ တီရှပ်တွေ အလကား ၀ေပေးပါတယ်,Myanmar
လည္း မဟုတ္သလို ေျပာလည္း မေျပာနိုင္ပါဘူး။ ဘာလို႔လဲဆိုရင္ မ်က္ေမွာက္ကာလ ျမန္မာနိုင္ငံထဲမွာ သတင္းစာရွင္းလင္းပြဲ,Myanmar
သူတို့နှစ်ယောက်ရဲ့ အပြိုင်အဆိုင် မဲဆွယ်ပွဲတွေကြောင့် အခုရွေးကောက်ပွဲဟာ ဖိလစ်ပိုင်နိုင်ငံရဲ့ လူစောင့်ကြည့်မှု အများဆုံး ရွေးကောက်ပွဲတွေက တစ်ခုဖြစ်လာခဲ့ပါတယ်။,Myanmar
ကိုယ်စားလှယ်လောင်းနှစ်ဦးစလုံးက မဲပေးဖို့ မှတ်ပုံတင်ထားတဲ့ မဲဆန္ဒရှင် ထက်ဝက်နီးပါးရှိတဲ့ အသက် ၃၀အောက်တွေကို ဆွဲဆောင်စည်းရုံးခဲ့ကြပါတယ်။,Myanmar
မစ္စတာမားကို့စ်ဂျူနီယာဟာ ကပ်ရောဂါဘေးကနေ မျှော်လင့်ထားတာထက် ပိုမိုကောင်းလာတဲ့ စီးပွားရေး ရှိနေတဲ့ နိုင်ငံကို အမွေဆက်ခံလုပ်ဆောင်ရမှာ ဖြစ်ပါတယ်။,Myanmar
ဒါပေမယ့် ငွေကြေးဖောင်းပွမှု မြင့်မားနေတာကနေ ရက်စက်ကြမ်းကြုတ်တဲ့ မူးယစ်ဆေးဝါး တိုက်ဖျက်ရေး တွေလုပ်ဆောင်ခဲ့တဲ့ သမ္မတ ရိုဒရီဂို ဒူတာတေး ခေတ်လွန်အခြေအနေ,Myanmar
အလွန်ရေပန်းစားပြီး လူကြိုက်များတဲ့ပုံစံ ရှိတဲ့ မစ္စတာဒူတာတေးက နာမည်ဆိုးနဲ့ ကျော်ကြားတဲ့ မူးယစ်ဆေးဝါးတိုက်ဖျက်ရေးစစ်ပွဲကို ကြီးကြပ်ခဲ့ပြီး ရဲတပ်ဖွဲ့ဝင်တွေက,Myanmar
လူထောင်နဲ့ချီကို တရားရုံးတင်စစ်ဆေးခြင်းမပြုဘဲ သတ်ဖြတ်ခဲ့တယ်လို့ လူ့အခွင့်အရေးအဖွဲ့တွေက စွပ်စွဲထားပါတယ်။,Myanmar
ဒူတာတေးရဲ့သမီး ဆာရာ ဒူတာတေးကလည်း မားကို့စ်ဂျူနီယာနဲ့အတူ ဒုတိယသမ္မတနေရာအတွက် အရွေးခံခဲ့ရပြီး မဲအပြတ်အသတ်နဲ့ ဦးဆောင်နေတယ်ဆိုတာ,Myanmar
ဒီရွေးကောက်ပွဲက သမ္မတရွေးကောက်ပွဲ တစ်ခုတည်းမဟုတ်ဘဲ အထက်လွှတ်တော်အမတ်တွေ၊ အောက်လွှတ်တော်နဲ့ ဒေသဆိုင်ရာ ရွေးကောက်ပွဲတွေလည်း ပါဝင်ပါတယ်။,Myanmar
တာလီဘန်တွေရဲ့ အုပ်ချုပ်မှု ၈ လတာကို ကြည့်ပြီး အာဖဂန်ပြည်သူ အများအပြားဟာ သူတို့လွတ်လပ်ရေးအတွက် စစ်ရေးနည်းနဲ့ ပြန်တိုက်မှသာ ရမယ်ဆိုတာကို,Myanmar
အစ္စလာမ် အိဒ်ပွဲတော်ပြီးတဲ့အချိန် နောက်လထဲမှာ စစ်ဆင်ရေးတွေ ပြန်စနိုင်မယ်လို့ ပြောပြီး အဲဒီအချိန်မှာ သူ အာဖဂန်နစ္စတန်ကို ပြန်ဖို့လည်း စီစဉ်ထားပါတယ်။,Myanmar
တာလီဘန်တွေက ထိုးစစ်တွေကို ခပ်မြန်မြန်ဆင်နွှဲပြီး ပြီးခဲ့တဲ့နှစ် သြဂုတ်လပိုင်းမှာ နိုင်ငံတခုလုံးကို ထိန်းချုပ်လိုက်ပါတယ်။,Myanmar
အမေရိကန် ဦးဆောင်တဲ့ နေတိုး မဟာမိတ် တပ်ဖွဲ့တွေ နှစ် ၂၀ ကြာ စစ်ရေးလှုပ်ရှားမှုတွေ အဆုံးသတ်သွားချိန်မှာ တင်းမာတဲ့ အစ္စလာမ်မစ် ဝါဒီတွေက နိုင်ငံတဝန်းကို ၁၀ ရက်,Myanmar
"သူ့အစီအစဉ်နဲ့ပတ်သက်ပြီး ပထမဆုံးအကြိမ်ထုတ်ဖော်ပြောတာက ဘီဘီစီနဲ့ မေးမြန်းခန်းမှာဖြစ်ပြီး ဗိုလ်ချုပ် ဆဒတ်က ""တာလီဘန် လက်အောက်က အာဖဂန်နစ္စတန်လွတ်မြောက်ပြီး",Myanmar
"ဒီမိုကရေစီစနစ် ပြန်လည်ထူထောင်နိုင်အောင် သူနဲ့ တခြား တိုက်ပွဲဝင်သူတွေ လုပ်နိုင်စွမ်းရှိတာ အားလုံးကို လုပ်သွားမယ်"" လို့ ပြောပါတယ်။",Myanmar
"ကျွန်တော်တို့မလွတ်လပ် မချင်း၊ ကျွန်တော်တို့ရဲ့ ရွေးချယ်ပိုင်ခွင့်တွေ မရမချင်း ဆက်ပြီးတိုက်ပွဲဝင်သွားမယ်"" လို့ သူက ပြောပါတယ်။ ဘယ်တော့လောက်မှာ",Myanmar
အမျိုးသမီးတွေနဲ့ မိန်းကလေးတွေအပေါ်မှာ တင်းကျပ်တဲ့ ကန့်သတ်မှုတွေ အပါအဝင် တာလီဘန်တွေ ပြန်အသက်သွင်းလာတဲ့ ပြင်းထန်တဲ့,Myanmar
အုပ်ချုပ်မှုတွေကို ဗိုလ်ချုပ်က ထောက်ပြရင်း သူတို့ရဲ့ အာဏာရှင်အမိန့်တွေကို တားဆီးဖို့ အချိန်ရောက်နေပြီ၊ နိုင်ငံအတွက် စာမျက်နှစ်သစ် ဖွင့်ဖို့ လုပ်ရတော့မယ်လို့ ဆိုပါတယ်။,Myanmar
တာလီဘန်တို့ အုပ်ချုပ်တဲ့ ၈ လတာ ကာလအတွင်း အာဖဂန်နစ္စတန်မှာ မြင်နေရတာကတော့ နိုင်ငံရေး ရည်ရွယ်ချက်တွေ အတွက် ဘာသာရေး ကန့်သတ်ချက်တွေတင်းကျပ်တာ၊ ကုရ်အာန် ကျမ်,Myanmar
"မြတ်က စာသားတွေကို ရေးထားတဲ့ အမှန်အတိုင်းမဟုတ်ဘဲ တလွဲထုတ်နုတ် ကိုးကားတာ၊ အဓိပ္ပါယ်ကို တလွဲပြန်တာ၊ လိုသလို တလွဲအသုံးချတာတွေကိုပဲ တွေ့နေ ရတယ်။""",Myanmar
တာလီဘန်တွေ ပြောင်းလဲလာမလားလို့ စောင့်ကြည့်မယ့်အချိန်ကို သူ အရင်က ၁၂ လ လို့ စဉ်းစားထားခဲ့သေးတယ်လို့ ဗိုလ်ချုပ် ဟောင်း က ပြောပါတယ်။,Myanmar
ဒါပေမဲ့ နေ့တိုင်း တာလီဘန်တွေက လူတွေကို နှိပ်စက်နေတာ၊ သတ်ဖြတ်နေတာ၊ အပျောက်ရှင်း နေတာတွေကို တွေ့နေရသလို၊ အစားအစာရှားပါးလာတာ၊ ကလေးတွေ,Myanmar
အာဖဂန်ပြည်သူတွေဆီကနေ သူ့ကို ဘာလုပ်ကြမလဲ မေးတဲ့ မက်ဆေ့ချ်တွေက တနေ့ တနေ့ ထောင်နဲ့ချီပြီး ရောက်လာတယ် လို့လည်း သူက ပြောပါတယ်။,Myanmar
"N~g panahóng yao'y lumalagay si Capitang Tiagong isáng lalaking siyang lalong maguilas, at talastas n~g ang canyang bahay at ang canyang kinamulatang bayan ay hindî nagsásara n~g pintô canino man, liban na lamang sa m~ga calacal ó sa anó mang isip na bago ó pan~gahás.",Tagalog
Untiunting nanag-úli ang capisanang iyón sa dating catahimican.,Tagalog
"N~g m~ga hulíng taón n~g Gobierno n~g castila'y nagcaroon sa Maynílà n~g m~ga tinatawag na ""Guardia Municipal,"" na ang dalang sandata'y revolver at sable.",Tagalog
"Ang tawag na indio n~g m~ga fraile, n~g m~ga castilà at n~g m~ga lahing putî sa m~ga túbò sa Filipinas ay isáng pag-alimura at pagcutyâ sa m~ga lahing caymanggui.",Tagalog
"Ang paglalacbay sa ibang lupain n~g m~ga túbò sa isáng nación ó báyan, na siyáng cahulugán dito.",Tagalog
"At naroroon pa n~ga't nacahiwalay ang bató sa ""acera"" n~g linílicuan n~g daang San Jacinto at daang Sacristía.",Tagalog
"Lumakí ang sanggól na babae sa m~ga pag-aalagà ni tia Isabel, ang matandáng babaeng iyóng tulad sa fraile ang pakikipagcapuwà táo na nakita natin sa pasimulâ nitó.",Tagalog
Bantóg na papang nagpatanghál at nagpakináng na lubhâ sa Pontificado.,Tagalog
"Itinanóng n~g ama ang canyang m~ga anac, at ipinalalagay niya itóng higuít sa siya'y cumain.",Tagalog
"--¡Ipatáwad pô ninyó, nánay!--ang mulíng isinagót na matigás ang anyô--¿",Tagalog
"Aco'y nayáyamot na, at nakikinikinita cong acó'y macagagawâ n~g isáng dî marapat; sa pagca't hindî n~gâ nangagcacalaban ang maguing mabuting cristiano at ang matutong magmahál n~g sariling caran~galan.",Tagalog
"Sa isáng dúlo n~g salas na napapapamutihan n~g maruruming m~ga ""cortinang"" pulá, natatagò ang larawan n~g hári, na nacasábit sa pader, nacapatong sa isáng tarímang cáhoy ang isáng lúmang sillóng nacabucá ang canyáng wasác na m~",Tagalog
"Sa pagca't ang caayaayang mananalumpatìng si capitang Basilio'y nag-aanyayang saysayin dito n~g lahát ang canicanilang m~ga panucálà, maguíng pinacacalásag n~g aking cauntîan ang canyáng mahalagang pananalitâ.",Tagalog
"Silá'y limáng mga batang dalagang nan~nagmamadali ng paglacad, na nagcacacapitcapit ó nacayacap cayá sa bayawang n~g calapít",Tagalog
"¡Dáhíl diyá'y walâ sino man sumisinta sa catotohanang hubád! Magalíng ang bágay na iyán sa salitâ, mangyayari lamang sa daigdîg na pinápanaguimpan n~g cabatâan. ",Tagalog
¡Kinacailan~gang itó'y mayari n~gayón din! ¡Hindî macapagtatrabajo búcas at gágawin na ang ceremonia sa macalawa! ¡Madalî!,Tagalog
"""Dumating n~g hapong itó ang Alcalde n~g lalawigan, upang bigyán n~g cadakilaan sa canyáng pagharáp ang gagawing ""ceremonia"" búcas.",Tagalog
"Ipakita ninyo sa amin ang escuela n~g isáng bayan at sasabihin namin sa inyó cung anó ang bayang iyan.""",Tagalog
At siyá n~gâ naman: hatid sa tribunal na nácabalot sa isáng banig ang lalaking nanínilaw ó ang canyáng bangcay.,Tagalog
"Hindi matiis n~g isa't isa, sa dahil na masamang cagagawan n~g isang franciscano'y kinausap sila n~g Capitán General n~g malakíng calamigán.",Tagalog
"Maipaliliwanag naming buháy pa ang dakilang Makata ay nasasaulo nang mabuti ng kanyang mga anak ang ""Florante at Laura"".",Tagalog
"Kung nababanggit namang ganito ang ina ni Teang, ay kasunod nang agad na magugunita ang ibinalitang pagayaw sa kanya n~g matandang",Tagalog
"At maliksing umalis oras na maisakamay ni Tirso ang isang liham na nasa munting sobre, saka ang buslong yaon n~g bulaklak na pinagkaguluhan n~g m~ga katoto n~g naturang makata.",Tagalog
"Bago nagpuno ang mg̃a taga Europa dito sa Kapuluang Pilipinas, ay may sarili ng̃ paraa't ayos ng̃ pamumuno ang mg̃a tagarito.",Tagalog
